Greenland_temperature_(ºC),Upper_band,Lower_band,"Age_(B.P.,_radio-carbon_calibrated)","NH_temperature_anomaly_(ºC,_full)","NH_temperature_anomaly_(ºC,_no_volc)",VII_(ºC),"Age_(B.P.,_radio-carbon_calibrated).1",Volcanic_forcing_(W/m2),Greenland temperature (ºC)_scaled,"NH temperature anomaly (ºC, full)_scaled","NH_temperature_anomaly_(ºC,_no_volc)_scaled",Co2(ppm),Co2(ppm)_scaled
-28.7751548,-27.53,-29.9935,7850,-0.144603662,0.021776062,-0.166379724,7850,0,0.857386688,0.669918448,0.556188451,271.646462,0.772814327
-28.74687307,-27.4365,-29.99,7851,-0.186311376,0.026183045,-0.212494421,7851,0,0.85971035,0.650327994,0.559210667,270.1508662,0.75992126
-28.71876161,-27.3465,-30.1035,7852,-0.179646546,0.031905915,-0.211552462,7852,0,0.862020021,0.653458519,0.563135291,271.7527962,0.773731002
-28.69075851,-27.283,-30.19,7853,-0.178883133,0.034802761,-0.213685894,7853,0,0.86432079,0.6538171,0.565121886,272.8026272,0.782781269
-28.6628483,-27.2965,-29.9835,7854,-0.181865927,0.03482961,-0.216695538,7854,-0.018236294,0.866613927,0.652416057,0.565140299,273.3732749,0.787700646
-28.63520124,-27.3265,-29.8835,7855,-0.18203191,0.027381211,-0.209413121,7855,-0.049571387,0.868885444,0.652338094,0.560032344,273.6235179,0.789857913
-28.60736842,-27.306,-29.8335,7856,-0.185538102,0.028734179,-0.214272281,7856,-0.134749,0.871172222,0.650691207,0.560960181,274.127323,0.794201061
-28.58009288,-27.299,-29.794,7857,-0.18979698,0.030763498,-0.220560478,7857,-0.366285756,0.873413214,0.648690777,0.562351845,274.4876399,0.797307241
-28.5526161,-27.2365,-29.78,7858,-0.193341418,0.036812365,-0.230153783,7858,-0.995667917,0.87567074,0.647025926,0.56650003,275.1137668,0.802704886
-28.52547988,-27.133,-29.74,7859,-0.197343492,0.034110208,-0.2314537,7859,-2.706506006,0.877900285,0.645146119,0.564646948,275.1841768,0.803311869
-28.49848297,-27.0565,-29.8135,7860,-0.202186608,0.027102761,-0.229289369,7860,-7.357046093,0.880118383,0.642871268,0.559841388,274.8499305,0.800430435
-28.47190402,-26.9665,-29.8735,7861,-0.209895372,0.019334633,-0.229230005,7861,0,0.882302142,0.639250398,0.55451417,274.2279213,0.795068287
-28.45205882,-26.913,-29.857,7862,-0.216805991,0.011764997,-0.228570987,7862,0,0.883932648,0.636004424,0.549323073,273.5234441,0.788995208
-28.4450774,-27.033,-29.727,7863,-0.2269251,0.013727996,-0.240653096,7863,0,0.88450625,0.631251396,0.550669257,273.1382371,0.785674458
-28.43812693,-27.1,-29.62,7864,-0.228932931,0.00990503,-0.238837961,7864,0,0.885077309,0.630308301,0.548047547,272.768619,0.782488095
-28.43153251,-27.1365,-29.5,7865,-0.225291459,0.014632663,-0.239924123,7865,0,0.885619115,0.63201873,0.551289659,273.1515196,0.785788962
-28.42557276,-27.173,-29.5205,7866,-0.221367803,0.017089729,-0.238457532,7866,0,0.886108776,0.633861704,0.552974663,273.1308127,0.785610454
-28.41962848,-27.08,-29.5735,7867,-0.211637314,0.01847406,-0.230111374,7867,-0.014993737,0.886597165,0.638432194,0.553924007,273.2876989,0.786962922
-28.41428793,-27.03,-29.6535,7868,-0.201252838,0.02075532,-0.222008158,7868,-0.040757203,0.887035951,0.643309867,0.555488447,273.4612623,0.788459158
-28.40913313,-26.983,-29.7505,7869,-0.187948575,0.023090612,-0.211039187,7869,-0.110789564,0.887459476,0.649558988,0.557089941,273.7426543,0.790884951
-28.39639319,-26.973,-29.737,7870,-0.168538378,0.027788976,-0.196327354,7870,-0.30115726,0.888506205,0.658676116,0.56031198,274.5370707,0.797733368
-28.37065015,-27.083,-29.5735,7871,-0.129496801,0.027806672,-0.157303474,7871,-0.818630307,0.890621284,0.677014264,0.560324116,276.3588863,0.813438675
-28.34552632,-27.1765,-29.49,7872,-0.098080149,0.027235506,-0.125315656,7872,-2.225267889,0.892685489,0.691770922,0.559932422,277.6322093,0.824415597
-28.32086687,-27.18,-29.4405,7873,-0.100702395,0.023927815,-0.12463021,7873,0,0.894711539,0.690539231,0.557664078,276.6027911,0.815541303
-28.29670279,-27.11,-29.42,7874,-0.093520408,0.020972583,-0.114492991,7874,0,0.89669689,0.693912669,0.555637442,276.2346356,0.812367549
-28.27357585,-26.973,-29.4535,7875,-0.094546253,0.028531527,-0.123077779,7875,0,0.898597027,0.693430822,0.560821206,276.1006184,0.811212228
-28.25034056,-26.8065,-29.5535,7876,-0.096818795,0.032179909,-0.128998703,7876,0,0.900506067,0.69236339,0.56332319,275.6699153,0.80749927
-28.20626935,-26.79,-29.5105,7877,-0.094599558,0.026716232,-0.12131579,7877,0,0.904127012,0.693405784,0.559576315,275.2256835,0.803669686
-28.14705882,-26.816,-29.3535,7878,-0.087946555,0.03178283,-0.119729385,7878,0,0.908991821,0.696530753,0.563050881,275.9351378,0.80978567
-28.08804954,-26.823,-29.2735,7879,-0.089505988,0.031416654,-0.120922643,7879,0,0.913840096,0.695798275,0.562799766,275.8226613,0.808816045
-28.02897833,-26.7965,-29.17,7880,-0.083710101,0.036535294,-0.120245395,7880,0,0.918693459,0.69852065,0.566310021,276.5204271,0.814831268
-27.97047988,-26.753,-29.1405,7881,-0.081961416,0.043866046,-0.125827462,7881,0,0.923499763,0.699342022,0.571337296,277.151754,0.820273741
-27.91205882,-26.6865,-29.1475,7882,-0.073272277,0.043779094,-0.117051372,7882,0,0.928299708,0.703423381,0.571277666,277.7562854,0.825485219
-27.85363777,-26.5195,-29.19,7883,-0.070602384,0.042042579,-0.112644963,7883,0,0.933099653,0.704677452,0.570086801,277.8530596,0.826319479
-27.79504644,-26.3225,-29.237,7884,-0.061678589,0.04121643,-0.102895018,7884,0,0.937913588,0.708869032,0.569520245,278.4127228,0.831144162
-27.76602167,-26.3365,-29.13,7885,-0.059101001,0.043177084,-0.102278085,7885,0,0.940298299,0.710079746,0.570864821,278.6713369,0.833373594
-27.75117647,-26.403,-28.937,7886,-0.061093005,0.040161537,-0.101254542,7886,0,0.941517999,0.709144085,0.568796822,278.2674765,0.829892039
-27.73608359,-26.4765,-28.837,7887,-0.062392377,0.040168825,-0.102561202,7887,0,0.942758048,0.708533759,0.568801819,278.2208123,0.829489761
-27.72089783,-26.473,-28.85,7888,-0.062708079,0.045342435,-0.108050514,7888,0,0.944005728,0.708385472,0.572349773,278.5884048,0.832658662
-27.70518576,-26.4465,-28.9035,7889,-0.060714481,0.042654537,-0.103369018,7889,0,0.945296652,0.709321881,0.570506469,278.6731753,0.833389442
-27.68890093,-26.4,-28.9435,7890,-0.061486748,0.035533403,-0.097020151,7890,0,0.946634633,0.708959141,0.565622945,278.3101492,0.830259906
-27.67227554,-26.4,-29.017,7891,-0.061851346,0.030792344,-0.09264369,7891,0,0.948000595,0.708787886,0.562371627,278.2083131,0.829382009
-27.65551084,-26.2965,-29.0845,7892,-0.063466852,0.031084329,-0.094551181,7892,0,0.949378004,0.70802907,0.562571864,278.3637278,0.830721792
-27.68941176,-26.37,-29.044,7893,-0.059165506,0.029733409,-0.088898915,7893,0,0.946592662,0.710049447,0.561645431,278.5596198,0.832410516
-27.73760062,-26.4965,-29.0335,7894,-0.060947529,0.027408784,-0.088356314,7894,0,0.942633407,0.709212416,0.560051253,278.2526961,0.829764622
-27.78521672,-26.5865,-28.9735,7895,-0.06168013,0.027295392,-0.088975522,7895,0,0.93872121,0.708868308,0.559973491,278.1578416,0.82894691
-27.83249226,-26.6665,-28.9835,7896,-0.062536232,0.0204773,-0.083013533,7896,0,0.934836994,0.708466189,0.555297787,277.588294,0.824037017
-27.87947368,-26.7065,-28.99,7897,-0.064024525,0.016982377,-0.081006902,7897,0,0.930976943,0.707767126,0.552901043,277.1953665,0.820649712
-27.92575851,-26.7,-29.0635,7898,-0.064927802,0.014942068,-0.07986987,7898,0,0.927174125,0.70734285,0.551501841,276.9083919,0.818175792
-27.97151703,-26.68,-29.2305,7899,-0.069661305,0.006779654,-0.076440959,7899,0,0.923414549,0.705119485,0.545904231,276.0643658,0.810899705
-28.01684211,-26.593,-29.3775,7900,-0.062798142,0.005618178,-0.06841632,7900,0,0.919690585,0.708343168,0.545107714,276.3645032,0.813487097
-28.06996904,-26.6765,-29.3435,7901,-0.067727584,0.007013268,-0.074740852,7901,0,0.915325612,0.706027769,0.546064438,276.0521831,0.810794682
-28.12363777,-26.7865,-29.294,7902,-0.0636493,-0.001077711,-0.062571589,7902,0,0.910916123,0.707943373,0.540515815,275.6581735,0.807398048
-28.1771517,-26.933,-29.3235,7903,-0.064723286,-0.003033688,-0.061689598,7903,0,0.906519353,0.707438913,0.539174447,275.337696,0.804635311
-28.23001548,-27.0095,-29.41,7904,-0.066052645,-0.002931474,-0.063121171,7904,0,0.902176001,0.706814502,0.539244543,275.1471611,0.802992768
-28.2830031,-27.06,-29.4635,7905,-0.062815258,-0.004372428,-0.05844283,7905,0,0.897822473,0.708335129,0.538256367,275.1214604,0.802771211
-28.33555728,-27.036,-29.5735,7906,-0.060839209,-0.003991402,-0.056847807,7906,0,0.893504558,0.709263295,0.538517667,275.1204517,0.802762514
-28.38804954,-26.9865,-29.69,7907,-0.055953082,-0.011194921,-0.044758161,7907,0,0.889191729,0.711558349,0.533577646,274.8631168,0.80054411
-28.4401548,-26.946,-29.8635,7908,-0.053374583,-0.016495186,-0.036879397,7908,0,0.884910697,0.712769491,0.529942836,274.5384737,0.797745463
-28.49239938,-26.8865,-30.04,7909,-0.059433028,-0.018581083,-0.040851945,7909,0,0.880618219,0.70992379,0.528512371,273.8417316,0.791739065
-28.51380805,-26.9925,-29.9535,7910,-0.063263078,-0.020475815,-0.042787263,7910,0,0.878859256,0.708124784,0.527213005,273.407324,0.787994173
-28.53521672,-27.0965,-29.87,7911,-0.066704214,-0.013934148,-0.052770066,7911,0,0.877100294,0.706508454,0.531699141,273.5991287,0.789647661
-28.55667183,-27.16,-29.81,7912,-0.07238817,-0.016387809,-0.056000361,7912,0,0.875337516,0.703838654,0.530016473,273.0042035,0.784518996
-28.57834365,-27.2195,-29.8235,7913,-0.072716239,-0.022556846,-0.050159393,7913,0,0.873556932,0.703684557,0.525785878,272.4862721,0.78005407
-28.60020124,-27.25,-29.8335,7914,-0.072413121,-0.022240976,-0.050172146,7914,0,0.871761086,0.703826934,0.526002494,272.3580629,0.778948818
-28.62236842,-27.2995,-29.91,7915,-0.066666298,-0.018336059,-0.048330239,7915,0,0.869939804,0.706526264,0.528680404,272.7965318,0.782728722
-28.64540248,-27.27,-29.997,7916,-0.071456952,-0.015708554,-0.055748398,7916,0,0.868047297,0.704276055,0.530482292,272.4462269,0.779708852
-28.66848297,-27.2465,-30.1235,7917,-0.071761591,-0.010342905,-0.061418686,7917,0,0.866150976,0.704132963,0.53416194,272.5808196,0.780869135
-28.69198142,-27.2295,-30.2175,7918,-0.070973042,0.004457449,-0.075430491,7918,0,0.864220314,0.704503351,0.544311711,273.3767689,0.787730766
-28.71390093,-27.1425,-30.3035,7919,-0.076980325,0.015892077,-0.092872402,7919,0,0.862419381,0.701681681,0.552153338,273.484589,0.78866025
-28.6755418,-27.1965,-30.19,7920,-0.082021934,0.01913545,-0.101157384,7920,0,0.865571014,0.699313596,0.554377574,273.3862059,0.78781212
-28.63823529,-27.2165,-30.0935,7921,-0.079927336,0.016071067,-0.095998403,7921,0,0.868636162,0.700297446,0.552276086,273.3819751,0.787775648
-28.60133127,-27.22,-29.97,7922,-0.076820739,0.010778982,-0.087599721,7922,0,0.871668242,0.70175664,0.548646885,273.2991938,0.787062016
-28.56526316,-27.1795,-29.837,7923,-0.087359851,0.014357168,-0.101717019,7923,0,0.874631642,0.696806333,0.55110073,272.9788597,0.784300515
-28.53009288,-27.1165,-29.767,7924,-0.087722572,0.016233471,-0.103956043,7924,0,0.877521275,0.69663596,0.552387459,273.2266332,0.786436493
-28.49565015,-27.0695,-29.7205,7925,-0.088168052,0.017874349,-0.106042401,7925,0,0.880351131,0.696426715,0.553512738,273.5449786,0.78918085
-28.46216718,-27.02,-29.7235,7926,-0.091392767,0.022465476,-0.113858243,7926,0,0.883102133,0.694912039,0.556661236,273.8176313,0.791531304
-28.42934985,-26.9265,-29.75,7927,-0.098189,0.027867554,-0.126056554,7927,0,0.885798446,0.691719794,0.560365868,273.8728691,0.792007493
-28.39760062,-26.8165,-29.767,7928,-0.102074645,0.032094723,-0.134169368,7928,0,0.888407001,0.689894674,0.563264771,273.9888308,0.793007162
-28.35752322,-26.7165,-29.7975,7929,-0.102469326,0.03505664,-0.137525966,7929,0,0.891699809,0.689709289,0.565295991,274.2914851,0.795616251
-28.27373065,-26.7265,-29.6,7930,-0.102470172,0.030117245,-0.132587417,7930,0,0.898584309,0.689708892,0.561908658,274.3801184,0.796380331
-28.19047988,-26.7325,-29.45,7931,-0.105557451,0.034543725,-0.140101176,7931,0,0.905424294,0.688258772,0.564944245,274.9195936,0.801030979
-28.10832817,-26.71,-29.331,7932,-0.101124463,0.037067609,-0.138192072,7932,0,0.912173978,0.690340983,0.566675071,275.8128833,0.808731752
-28.02682663,-26.703,-29.2375,7933,-0.095398922,0.041675743,-0.137074665,7933,0,0.918870245,0.693030316,0.569835233,276.9832849,0.818821422
-27.94599071,-26.6665,-29.1705,7934,-0.094896286,0.042847351,-0.137743637,7934,0,0.925511822,0.693266408,0.570638696,277.6052895,0.82418353
-27.86608359,-26.6065,-29.147,7935,-0.101181293,0.040801888,-0.141983181,7935,0,0.932077089,0.690314289,0.569235961,277.6390038,0.824474171
-27.78696594,-26.523,-29.05,7936,-0.108364028,0.0347616,-0.143125628,7936,0,0.938577492,0.6869405,0.565093659,277.3021457,0.821570221
-27.70820433,-26.4065,-28.98,7937,-0.109326558,0.029866468,-0.139193026,7937,0,0.945048642,0.686488392,0.561736681,277.445617,0.822807043
-27.63041796,-26.303,-28.97,7938,-0.113225321,0.026636741,-0.139862062,7938,0,0.951439666,0.684657111,0.559521802,277.4566583,0.822902226
-27.5526935,-26.133,-28.9835,7939,-0.11281286,0.015982346,-0.128795205,7939,-0.037748701,0.957825602,0.684850847,0.552215242,277.3265246,0.821780384
-27.47582043,-25.953,-28.9805,7940,-0.105506307,0.00734721,-0.112853517,7940,-0.102611606,0.964141587,0.688282795,0.546293448,277.7704328,0.82560718
-27.40910217,-25.813,-28.947,7941,-0.095270983,0.007947024,-0.103218007,7941,-0.278927266,0.969623241,0.69309041,0.546704788,278.9206158,0.83552255
-27.37591331,-25.9,-28.7835,7942,-0.098752498,0.008602966,-0.107355464,7942,0,0.972350078,0.691455114,0.547154619,278.9892941,0.836114604
-27.34331269,-26.01,-28.64,7943,-0.097953463,0.013018841,-0.110972304,7943,0,0.975028585,0.691830427,0.550182933,279.5332113,0.840803545
-27.31148607,-26.0665,-28.5135,7944,-0.090089297,0.010979253,-0.10106855,7944,0,0.977643499,0.69552429,0.548784227,280.0533254,0.845287288
-27.2800774,-26.0325,-28.4435,7945,-0.093929299,0.010313743,-0.104243042,7945,0,0.980224074,0.69372061,0.548327834,279.8846882,0.843833519
-27.24862229,-25.9765,-28.3635,7946,-0.08452529,0.011692385,-0.096217675,7946,0,0.982808464,0.69813775,0.549273278,280.6512184,0.850441538
-27.21786378,-25.89,-28.397,7947,-0.08626459,0.004601534,-0.090866124,7947,0,0.985335621,0.697320786,0.544410522,280.2870046,0.847301764
-27.18705882,-25.8,-28.3735,7948,-0.082128316,-0.001206968,-0.080921347,7948,0,0.987866594,0.699263628,0.540427173,280.3912615,0.84820053
-27.15696594,-25.71,-28.394,7949,-0.086174674,-0.003385596,-0.082789077,7949,0,0.990339061,0.697363021,0.538933116,280.2438577,0.846929807
-27.12695046,-25.6295,-28.447,7950,-0.083616481,-0.005394112,-0.078222369,7950,0,0.99280517,0.698564625,0.537555719,280.5218654,0.849326426
-27.09724458,-25.513,-28.5335,7951,-0.08462336,-0.00390484,-0.08071852,7951,0,0.995245841,0.698091685,0.538577029,280.8326832,0.852005889
-27.07705882,-25.4765,-28.5635,7952,-0.086460337,-0.00798312,-0.078477216,7952,0,0.996904328,0.697228842,0.535780231,280.7158703,0.850998882
-27.07239938,-25.5765,-28.47,7953,-0.086835069,-0.011150777,-0.075684292,7953,0,0.997287153,0.697052828,0.533607919,280.6817328,0.850704593
-27.06801858,-25.6865,-28.354,7954,-0.087273721,-0.014343007,-0.072930714,7954,0,0.997647086,0.696846789,0.531418755,280.6147939,0.850127534
-27.06345201,-25.7765,-28.2635,7955,-0.091510979,-0.008778916,-0.082732063,7955,0,0.99802228,0.694856514,0.535234491,280.8720629,0.852345369
-27.05910217,-25.8665,-28.2335,7956,-0.090708502,-0.012639377,-0.078069125,7956,0,0.998379669,0.695233444,0.532587068,280.8398467,0.852067644
-27.05428793,-25.8065,-28.21,7957,-0.096223151,-0.011713626,-0.084509524,7957,0,0.998775213,0.692643169,0.533221929,280.7748789,0.851507577
-27.04947368,-25.7365,-28.1935,7958,-0.099146754,-0.010455148,-0.088691606,7958,-0.019362056,0.999170757,0.691269929,0.534084967,280.8970411,0.852560699
-27.04481424,-25.68,-28.27,7959,-0.100430234,-0.007341714,-0.093088519,7959,-0.052631526,0.999553582,0.690667068,0.536220094,281.3397009,0.856376732
-27.0393808,-25.569,-28.38,7960,-0.102376517,-0.010870072,-0.091506445,7960,-0.143067322,1,0.689752883,0.53380042,281.3218949,0.856223232
-27.04874613,-25.5895,-28.4235,7961,-0.111228449,-0.008759602,-0.102468847,7961,-0.388897302,0.999230533,0.685595058,0.535247736,281.1842101,0.855036294
-27.08041796,-25.72,-28.367,7962,-0.123098442,-0.007085017,-0.116013425,7962,0,0.996628337,0.680019625,0.536396131,280.6335984,0.850289641
-27.11157895,-25.8665,-28.3505,7963,-0.132928431,-0.002099524,-0.130828907,7963,0,0.994068112,0.675402399,0.539815078,280.3920035,0.848206927
-27.14218266,-25.96,-28.3075,7964,-0.140974653,-0.003236017,-0.137738635,7964,0,0.991553674,0.671623023,0.539035694,279.8356331,0.84341063
-27.17241486,-25.9865,-28.34,7965,-0.153462258,-0.001631017,-0.151831241,7965,0,0.989069759,0.665757493,0.540136369,279.1608205,0.83759328
-27.20181115,-25.9965,-28.38,7966,-0.16342745,0.001521759,-0.164949209,7966,0,0.986654525,0.661076761,0.542298477,278.7303622,0.833882432
-27.23040248,-26.013,-28.547,7967,-0.16732691,0.006623473,-0.173950382,7967,0,0.984305426,0.659245153,0.545797124,278.7565112,0.834107855
-27.25849845,-25.9365,-28.717,7968,-0.162939984,0.013372709,-0.176312694,7968,-0.023943818,0.981997026,0.661305727,0.550425609,279.3186445,0.838953832
-27.31981424,-25.9965,-28.7805,7969,-0.162663063,0.012836804,-0.175499868,7969,-0.065086044,0.976959246,0.661435799,0.550058096,278.9492012,0.835768976
-27.41517028,-26.153,-28.7335,7970,-0.162486438,0.020871635,-0.183358073,7970,-0.176922211,0.969124678,0.661518762,0.555568214,278.8490381,0.834905501
-27.5096904,-26.2965,-28.747,7971,-0.163021353,0.021021537,-0.18404289,7971,-0.48092443,0.961358789,0.661267508,0.555671013,278.1682302,0.829036467
-27.60363777,-26.409,-28.8435,7972,-0.160724908,0.019806821,-0.180531728,7972,-1.307288139,0.953639958,0.662346167,0.554837987,277.4332885,0.822700763
-27.69695046,-26.55,-28.897,7973,-0.156082002,0.022204147,-0.178286149,7973,-0.328743415,0.945973273,0.664526978,0.556482023,277.0355279,0.819271792
-27.7897678,-26.64,-29.0435,7974,-0.155015869,0.019647029,-0.174662898,7974,-0.893617253,0.938347288,0.665027749,0.554728405,276.0580342,0.810845123
-27.88142415,-26.716,-29.17,7975,-0.149961877,0.02078063,-0.170742507,7975,-2.429103539,0.93081669,0.66740165,0.555505804,275.5855151,0.806771682
-27.97273994,-26.716,-29.37,7976,-0.144507631,0.021533894,-0.166041526,7976,0,0.923314073,0.669963554,0.556022377,275.0911729,0.802510111
-28.06326625,-26.7095,-29.5445,7977,-0.139080334,0.030827137,-0.169907472,7977,0,0.915876321,0.6725128,0.562395487,275.1399396,0.802930513
-28.16219814,-26.8665,-29.55,7978,-0.132058011,0.037744632,-0.169802643,7978,0,0.907747956,0.675811242,0.567139359,275.0561843,0.802208485
-28.26371517,-27.046,-29.58,7979,-0.127110025,0.041412202,-0.168522226,7979,0,0.899407193,0.678135352,0.569654501,274.5891244,0.798182107
-28.36487616,-27.1165,-29.6135,7980,-0.121053083,0.03916293,-0.160216013,7980,0,0.891095682,0.680980347,0.568111998,273.727103,0.790750888
-28.46620743,-27.199,-29.6505,7981,-0.118172626,0.045121491,-0.163294117,7981,0,0.882770181,0.682333321,0.572198254,273.143721,0.785721733
-28.56688854,-27.263,-29.8335,7982,-0.111436354,0.045393428,-0.156829782,7982,0,0.874498098,0.685497403,0.572384743,272.4400636,0.779655721
-28.66744582,-27.316,-29.99,7983,-0.106986289,0.045869641,-0.15285593,7983,0,0.866236189,0.687587635,0.572711319,271.7738701,0.773912673
-28.76736842,-27.323,-30.25,7984,-0.098080484,0.044561071,-0.142641555,7984,0,0.858026426,0.691770764,0.57181393,271.3697685,0.770429039
-28.86736842,-27.37,-30.491,7985,-0.092531523,0.049809074,-0.142340597,7985,0,0.849810304,0.694377157,0.5754129,271.2849893,0.769698184
-28.91732198,-27.463,-30.5005,7986,-0.079664817,0.051187207,-0.130852024,7986,0,0.845706059,0.700420753,0.576357994,271.698896,0.773266345
-28.95603715,-27.563,-30.4575,7987,-0.065765859,0.050478045,-0.116243904,7987,0,0.842525173,0.706949208,0.575871665,272.1859517,0.777465101
-28.99458204,-27.6665,-30.4235,7988,-0.064779868,0.043206483,-0.107986351,7988,0,0.839358278,0.707412335,0.570884982,271.5273439,0.771787447
-29.03304954,-27.75,-30.4135,7989,-0.070062156,0.038536097,-0.108598252,7989,0,0.836197741,0.704931202,0.567682129,270.7130302,0.764767502
-29.07154799,-27.8425,-30.3905,7990,-0.072964897,0.036173852,-0.109138748,7990,0,0.833034662,0.703567761,0.566062151,270.2451096,0.760733703
-29.10978328,-27.9,-30.3735,7991,-0.067269894,0.025585529,-0.092855423,7991,0,0.829893203,0.70624275,0.558800903,269.8845636,0.757625549
-29.14832817,-27.94,-30.361,7992,-0.069464532,0.023688333,-0.093152864,7992,0,0.826726308,0.705211911,0.557499846,269.6228141,0.755369087
-29.1871517,-27.9765,-30.4005,7993,-0.074188469,0.020037709,-0.094226177,7993,0,0.823536519,0.702993039,0.554996325,269.1915484,0.751651279
-29.22602167,-28.02,-30.42,7994,-0.077549289,0.011122529,-0.088671817,7994,0,0.820342915,0.701414434,0.548882482,268.5241784,0.745898089
-29.26537152,-28.073,-30.45,7995,-0.077326901,0.009033133,-0.086360034,7995,0,0.817109884,0.701518892,0.547449619,268.5568819,0.746180017
-29.30498452,-28.11,-30.4735,7996,-0.08131326,0.006381226,-0.087694485,7996,0,0.813855231,0.699646466,0.545630997,268.2380336,0.743431324
-29.3455418,-28.12,-30.527,7997,-0.083352464,0.000996259,-0.084348724,7997,0,0.810522996,0.698688635,0.5419381,267.8977286,0.74049766
-29.38634675,-28.0965,-30.5475,7998,-0.082372489,-0.00092135,-0.081451139,7998,0,0.807170411,0.699148938,0.540623044,267.9268193,0.740748442
-29.42812693,-28.083,-30.6135,7999,-0.083577693,-0.003345844,-0.080231849,7999,0,0.8037377,0.698582844,0.538960378,267.772728,0.739420069
-29.47037152,-28.089,-30.7435,8000,-0.079490336,-0.009776286,-0.069714051,8000,0,0.800266833,0.700502708,0.534550516,267.6624145,0.73846909
-29.51380805,-28.07,-30.8335,8001,-0.078484605,-0.013139027,-0.065345577,8001,0,0.796698035,0.700975109,0.532244419,267.5441327,0.73744942
-29.55337461,-28.03,-30.92,8002,-0.082407345,-0.014916776,-0.067490568,8002,0,0.793447197,0.699132566,0.531025276,267.1920748,0.734414438
-29.49575851,-28.093,-30.7535,8003,-0.084878993,-0.018464307,-0.066414686,8003,0,0.798181007,0.697971612,0.528592454,267.2407398,0.734833964
-29.43894737,-28.1065,-30.61,8004,-0.082574249,-0.022629657,-0.059944592,8004,0,0.80284868,0.69905417,0.525735945,267.4557607,0.736687592
-29.38297214,-28.1265,-30.487,8005,-0.084612829,-0.023012696,-0.061600133,8005,0,0.807447673,0.698096632,0.525473265,267.5890759,0.737836862
-29.3280031,-28.1265,-30.4475,8006,-0.086049771,-0.02783545,-0.058214321,8006,0,0.811963997,0.697421688,0.522165922,267.4023519,0.736227171
-29.27386997,-28.0965,-30.37,8007,-0.089385964,-0.029002257,-0.060383708,8007,0,0.81641164,0.695854651,0.521365751,267.3909373,0.73612877
-29.2206192,-27.9925,-30.4035,8008,-0.085192674,-0.024485023,-0.060707651,8008,0,0.820786789,0.697824274,0.524463574,268.1790243,0.742922623
-29.16835913,-27.86,-30.4535,8009,-0.085180917,-0.015811255,-0.069369662,8009,-0.032490673,0.82508054,0.697829796,0.530411861,268.9283204,0.749382073
-29.11676471,-27.7565,-30.4755,8010,-0.080725881,-0.016602049,-0.064123832,8010,-0.088318807,0.829319601,0.699922363,0.529869551,269.2536728,0.752186834
-29.05979876,-27.6365,-30.5,8011,-0.078240621,-0.00421392,-0.074026701,8011,0,0.833999992,0.70108971,0.538365069,270.317612,0.761358725
-28.97176471,-27.67,-30.317,8012,-0.086387284,0.001492362,-0.087879646,8012,0,0.841232978,0.697263156,0.542278317,270.4107414,0.762161564
-28.88391641,-27.703,-30.1,8013,-0.092702871,0.006631869,-0.09933474,8013,0,0.848450701,0.694296673,0.545802882,270.5780941,0.76360426
-28.7969969,-27.633,-29.96,8014,-0.100949227,0.011478818,-0.112428045,8014,0,0.855592114,0.690423292,0.549126818,270.613683,0.76391106
-28.71040248,-27.573,-29.84,8015,-0.095265076,0.020620575,-0.11588565,8015,0,0.862706818,0.693093185,0.555396042,271.8421055,0.77450091
-28.62393189,-27.4865,-29.76,8016,-0.095714956,0.021647793,-0.117362749,8016,0,0.869811347,0.692881872,0.556100486,272.1287839,0.776972275
-28.5380031,-27.3465,-29.6735,8017,-0.099414677,0.027193458,-0.126608135,8017,0,0.876871362,0.691144083,0.559903587,272.5352069,0.780475921
-28.45233746,-27.23,-29.6535,8018,-0.099712731,0.027330184,-0.127042915,8018,-0.015528169,0.883909755,0.691004085,0.559997351,272.8123785,0.782865332
-28.36684211,-27.073,-29.6835,8019,-0.104420599,0.02648241,-0.130903009,8019,-0.042209939,0.890934158,0.688792761,0.559415965,272.8067753,0.782817029
-28.30684211,-26.91,-29.69,8020,-0.101465563,0.024953016,-0.126418579,8020,-0.114738511,0.895863831,0.690180765,0.558367139,273.0915824,0.785272262
-28.31239938,-26.9865,-29.5435,8021,-0.104331474,0.029306321,-0.133637795,8021,-0.31189161,0.895407239,0.688834623,0.561352544,273.1207613,0.785523805
-28.31803406,-27.0915,-29.45,8022,-0.104189787,0.038204124,-0.142393911,8022,-0.847809296,0.894944287,0.688901175,0.567454469,273.65003,0.790086465
-28.32359133,-27.1265,-29.4305,8023,-0.104777102,0.039913753,-0.144690855,8023,-2.304584603,0.894487694,0.688625308,0.568626896,273.7379524,0.790844417
-28.32897833,-27.1695,-29.4335,8024,-0.102778144,0.041084849,-0.143862993,8024,0,0.894045092,0.689564235,0.56943001,274.0116478,0.79320386
-28.33393189,-27.1965,-29.5,8025,-0.105201294,0.040249305,-0.145450599,8025,0,0.893638101,0.688426062,0.568857011,273.8855056,0.792116428
-28.33897833,-27.1565,-29.497,8026,-0.104486735,0.035584672,-0.140071407,8026,0,0.89322348,0.688761696,0.565658104,273.7203362,0.790692553
-28.34346749,-27.113,-29.507,8027,-0.104438164,0.030599036,-0.1350372,8027,0,0.892854645,0.68878451,0.56223906,273.511212,0.788889759
